x_coord,y_coord,Bent,Exotic,FR I,FR II,Point Source,S/Z shaped,Should be discarded,X-Shaped,typical
238.622,-75.667,0,0,0,1,0,0,0,0,0
238.625,-83.358,0,0,0,1,0,0,0,0,0
238.626,-75.904,0,0,0,1,0,0,0,0,0
238.687,-75.317,0,0,0,0,0,0,0,0,0
238.696,-75.843,0,0,0,0,0,0,0,0,0
238.734,-75.694,0,0,1,0,0,0,0,0,0
238.739,-75.848,0,0,1,0,0,0,0,0,0
238.739,-76.673,0,0,0,0,0,0,0,0,0
238.767,-75.894,0,0,0,0,1,0,0,0,0
238.85,-83.578,0,0,0,1,0,0,0,0,0
238.86,-76.227,0,0,0,1,0,0,0,0,0
238.865,-76.099,0,0,0,1,0,0,0,0,0
238.939,-83.263,0,0,0,1,0,0,0,0,0
238.991,-76.118,0,0,0,0,0,0,0,0,0
239.021,-75.462,0,0,0,0,0,0,0,0,0
239.022,-75.65,0,0,0,1,0,0,0,0,0
239.047,-76.471,0,0,0,0,0,0,0,0,0
239.081,-75.693,0,0,0,0,0,0,0,0,0
239.084,-75.712,0,0,0,1,0,0,0,0,0
239.157,-76.59,0,0,0,1,0,0,0,0,0
239.201,-74.879,0,0,0,0,0,0,0,0,0
239.225,-76.12,0,0,0,0,0,0,0,0,0
239.254,-83.445,0,1,0,0,0,0,0,0,0
239.285,-75.719,0,0,0,0,0,0,0,0,0
239.356,-75.143,0,0,0,0,0,0,0,0,0
239.419,-75.83,0,0,0,0,0,0,0,0,0
239.466,-75.608,0,0,0,0,0,0,0,0,0
239.514,-82.788,0,0,0,1,0,0,0,0,0
239.55,-76.114,0,0,0,0,0,0,0,0,0
239.559,-83.903,0,0,0,1,0,0,0,0,0
239.563,-75.742,0,0,0,0,0,0,0,0,0
239.598,-76.353,0,0,1,0,0,0,0,0,0
239.654,-83.818,0,0,0,0,0,0,0,0,0
239.72,-75.574,0,0,1,0,0,0,0,0,0
239.765,-75.672,0,0,0,0,1,0,0,0,0
239.767,-76.085,0,0,0,0,0,0,0,0,0
239.781,-75.879,0,0,0,1,0,0,0,0,0
239.807,-75.707,0,0,0,0,0,0,0,0,0
239.867,-83.722,0,0,0,1,0,0,0,0,0
239.889,-75.241,0,0,0,1,0,0,0,0,0
239.896,-74.794,0,0,0,1,0,0,0,0,0
239.93,-75.56,0,0,1,0,0,0,0,0,0
239.956,-75.107,0,0,0,0,0,0,0,0,0
239.99,-75.574,0,0,0,0,0,0,0,0,0
239.999,-75.642,0,0,0,0,0,0,0,0,0
24.386,-60.229,0,0,0,1,0,0,0,0,0
24.569,-60.987,0,0,0,1,0,0,0,0,0
24.671,-52.601,0,0,0,0,0,0,0,0,0
24.684,-52.978,0,0,0,1,0,0,0,0,0
24.818,-60.133,0,0,0,0,0,0,0,0,0
24.828,-61.133,0,0,0,0,1,0,0,0,0
24.83,-61.35,0,0,0,0,0,0,0,0,0
24.933,-53.385,0,0,0,1,0,0,0,0,0
24.971,-60.449,0,0,0,0,0,0,0,0,0
24.98,-60.864,0,0,0,0,0,0,0,0,0
24.984,-52.681,0,0,0,0,0,0,0,0,0
240.02,-76.453,0,0,0,1,0,0,0,0,0
240.053,-75.481,0,0,0,1,0,0,0,0,0
240.131,-75.722,0,0,0,1,0,0,0,0,0
240.132,-74.982,0,0,0,1,0,0,0,0,0
240.174,-75.505,0,0,0,0,0,0,0,0,0
240.221,-75.609,0,0,1,0,0,0,0,0,0
240.303,-75.576,0,0,0,0,0,0,0,0,0
240.307,-75.659,0,0,0,1,0,0,0,0,0
240.326,-74.825,0,0,0,1,0,0,0,0,0
240.346,-75.825,0,0,0,1,0,0,0,0,0
240.371,-75.597,0,0,0,0,0,0,0,0,0
240.376,-75.731,0,0,0,0,0,0,0,0,1
240.401,-75.541,0,0,0,0,0,0,0,0,0
240.43,-75.706,0,0,0,1,0,0,0,0,0
240.435,-75.76,0,0,0,0,0,0,0,0,0
240.475,-75.905,0,0,0,0,0,0,0,0,0
240.491,-75.776,0,0,0,1,0,0,0,0,0
240.496,-75.548,0,0,0,1,0,0,0,0,0
240.516,-75.745,0,0,0,0,0,0,0,0,0
240.639,-75.52,0,0,1,0,0,0,0,0,0
240.683,-75.686,0,0,0,0,0,0,0,0,0
240.744,-74.819,0,0,0,1,0,0,0,0,0
240.786,-84.38,0,0,0,0,0,0,0,0,0
240.79,-76.376,0,0,0,1,0,0,0,0,0
240.797,-83.048,0,0,1,0,0,0,0,0,0
240.809,-75.515,0,0,0,1,0,0,0,0,0
240.849,-75.356,0,0,0,0,0,0,0,0,0
240.928,-75.596,0,0,1,0,0,0,0,0,0
240.939,-83.727,0,0,0,0,0,0,0,0,0
240.961,-75.841,0,0,0,0,0,0,0,0,0
240.998,-75.606,0,0,0,0,1,0,0,0,0
241.038,-75.843,0,0,0,0,0,0,0,0,0
241.044,-75.876,0,0,0,0,0,0,0,0,0
241.11,-75.147,0,0,0,0,0,0,0,0,0
241.193,-76.01,0,0,1,0,0,0,0,0,0
241.198,-75.523,0,0,0,0,0,0,0,0,0
241.199,-75.78,0,0,0,1,0,0,0,0,0
241.211,-75.807,0,0,0,0,0,0,0,0,0
241.237,-76.13,0,0,0,0,0,0,0,0,0
241.239,-75.174,0,0,0,0,0,0,0,0,0
241.26,-75.708,0,0,0,0,0,0,0,0,0
241.316,-75.7,0,0,0,1,0,0,0,0,0
241.368,-75.538,0,0,0,1,0,0,0,0,0
241.436,-75.131,0,0,1,0,0,0,0,0,0
241.47,-74.796,0,0,0,0,0,1,0,0,0
241.535,-75.722,0,0,0,0,0,0,0,0,0
241.607,-75.967,0,0,0,1,0,0,0,0,0
241.612,-76.041,0,0,0,0,0,0,0,0,0
241.657,-76.059,0,0,0,0,0,0,0,0,0
241.658,-75.85,0,0,0,0,0,0,0,0,0
241.708,-75.474,0,0,0,1,0,0,0,0,0
241.723,-83.25,0,0,1,0,0,0,0,0,0
241.786,-75.614,0,0,0,0,0,0,0,0,0
241.816,-76.036,0,0,0,0,0,0,0,0,0
241.983,-75.134,0,0,0,1,0,0,0,0,0
242.019,-75.962,0,0,0,0,0,0,0,0,0
242.069,-76.126,0,0,0,1,0,0,0,0,0
242.079,-75.723,0,0,0,0,0,0,0,0,0
242.097,-76.308,0,0,0,1,0,0,0,0,0
242.1,-76.672,0,0,0,1,0,0,0,0,0
242.185,-75.779,0,0,0,1,0,0,0,0,0
242.218,-75.269,0,0,0,1,0,0,0,0,0
242.427,-83.254,0,0,1,0,0,0,0,0,0
242.446,-75.126,0,0,0,0,0,0,0,0,0
242.508,-75.02,0,0,0,0,0,0,0,0,0
242.624,-84.171,0,0,1,0,0,0,0,0,0
242.633,-75.789,0,0,0,0,0,0,0,0,0
242.642,-75.457,0,0,0,1,0,0,0,0,0
242.655,-75.552,0,0,0,0,0,0,0,0,0
242.665,-83.149,0,0,0,0,0,0,0,0,0
242.753,-75.52,0,0,0,0,0,0,0,0,0
242.793,-76.606,0,0,0,0,0,0,0,0,0
242.841,-76.531,0,0,0,0,0,0,0,0,0
242.85,-83.763,0,0,0,0,0,0,0,0,0
242.893,-75.575,0,0,0,1,0,0,0,0,0
243.109,-84.125,0,0,0,0,0,0,0,0,0
243.149,-75.386,0,0,0,1,0,0,0,0,0
243.195,-75.872,0,0,0,0,0,0,0,0,0
243.312,-75.566,0,0,0,0,1,0,0,0,0
243.317,-75.818,0,0,1,0,0,0,0,0,0
243.353,-76.212,0,0,0,0,0,0,0,0,0
243.515,-75.943,0,0,0,0,0,0,0,0,0
243.57,-83.958,0,0,1,0,0,0,0,0,0
243.87,-75.187,0,0,0,0,0,0,0,0,0
243.932,-75.637,0,0,1,0,0,0,0,0,0
244.144,-76.069,0,0,0,0,0,0,0,0,0
244.177,-75.56,0,1,0,0,0,0,0,0,0
244.573,-76.078,0,0,1,0,0,0,0,0,0
249.199,-82.334,0,0,0,0,0,0,0,0,0
249.333,-82.599,0,0,0,0,1,0,0,0,0
249.393,-82.178,0,0,0,0,0,0,0,0,0
25.012,-60.333,0,0,0,0,1,0,0,0,0
25.019,-60.706,0,0,0,0,0,0,0,0,0
25.023,-60.886,0,0,0,0,0,0,0,0,0
25.042,-53.145,0,0,0,1,0,0,0,0,0
25.05,-60.776,0,0,0,1,0,0,0,0,0
25.073,-52.879,0,0,0,1,0,0,0,0,0
25.096,-60.881,0,0,0,0,0,0,0,0,0
25.102,-52.901,0,0,0,1,0,0,0,0,0
25.111,-53.328,0,0,0,0,1,0,0,0,0
25.171,-61.436,0,0,0,1,0,0,0,0,0
25.176,-60.88,0,0,0,1,0,0,0,0,0
25.257,-52.643,0,0,0,1,0,0,0,0,0
25.267,-52.922,0,0,0,0,0,0,0,0,0
25.269,-61.129,0,0,0,0,0,0,0,0,0
25.271,-61.441,0,0,0,0,0,0,0,0,0
25.272,-61.104,0,0,0,0,1,0,0,0,0
25.291,-52.651,0,0,0,1,0,0,0,0,0
25.319,-53.037,0,0,0,0,0,0,0,0,0
25.335,-60.798,0,0,0,0,1,0,0,0,0
25.349,-53.659,0,0,0,0,0,0,0,0,0
25.352,-52.659,0,0,0,1,0,0,0,0,0
25.368,-60.355,0,0,0,1,0,0,0,0,0
25.379,-53.514,0,0,0,0,0,0,0,0,0
25.383,-61.011,0,0,0,0,0,0,0,0,0
25.416,-53.782,0,0,0,1,0,0,0,0,0
25.425,-53.061,0,0,0,0,0,0,0,0,1
25.441,-60.562,0,0,0,1,0,0,0,0,0
25.446,-52.833,0,0,0,0,0,0,0,0,0
25.451,-60.873,0,0,0,0,0,0,0,0,0
25.458,-60.721,0,0,0,1,0,0,0,0,0
25.465,-60.376,0,0,0,0,0,0,0,0,0
25.479,-52.956,0,0,0,1,0,0,0,0,0
25.479,-60.726,0,0,0,0,0,0,0,0,0
25.491,-60.873,0,0,0,0,0,0,0,0,0
25.493,-52.834,0,0,0,1,0,0,0,0,0
25.496,-59.882,0,0,0,1,0,0,0,0,0
25.499,-53.517,0,0,0,1,0,0,0,0,0
25.522,-60.784,0,0,0,0,0,0,0,0,1
25.55,-52.292,0,0,0,0,0,0,0,0,0
25.555,-60.598,0,0,0,1,0,0,0,0,0
25.556,-52.984,0,0,0,0,0,0,0,0,0
25.575,-53.391,0,0,0,0,0,0,0,0,0
25.577,-52.769,0,0,0,1,0,0,0,0,0
25.581,-61.144,0,0,0,1,0,0,0,0,0
25.583,-53.159,0,0,0,1,0,0,0,0,0
25.585,-53.381,0,0,0,0,0,0,0,0,0
25.587,-60.895,0,0,0,0,0,0,0,0,0
25.596,-60.517,0,0,0,0,0,0,0,0,0
25.632,-53.153,0,0,0,1,0,0,0,0,0
25.633,-53.233,0,0,0,0,0,0,0,0,0
25.674,-60.312,0,0,0,1,0,0,0,0,0
25.695,-60.914,0,0,0,1,0,0,0,0,0
25.696,-60.263,0,0,0,0,0,0,0,0,0
25.696,-60.596,0,0,0,0,0,0,0,0,0
25.697,-53.552,0,0,0,1,0,0,0,0,0
25.698,-53.563,0,0,0,0,0,0,0,0,0
25.699,-53.882,0,0,0,1,0,0,0,0,0
25.708,-52.699,0,0,0,1,0,0,0,0,0
25.721,-52.354,0,0,0,1,0,0,0,0,0
25.722,-60.265,0,0,0,1,0,0,0,0,0
25.73,-53.379,0,0,0,0,0,0,0,0,0
25.739,-52.903,0,0,0,0,0,0,0,0,0
25.741,-60.483,0,0,0,0,0,0,0,0,0
25.742,-60.75,0,0,0,1,0,0,0,0,0
25.748,-60.895,0,0,0,0,0,0,0,0,0
25.762,-53.536,0,0,0,0,0,0,0,0,0
25.769,-53.379,0,0,0,0,1,0,0,0,0
25.769,-60.434,0,0,0,0,0,0,0,0,0
25.775,-53.132,0,0,0,0,0,0,0,0,0
25.781,-52.999,0,0,0,0,0,0,0,0,0
25.794,-60.296,0,0,0,1,0,0,0,0,0
25.802,-53.375,0,0,0,0,0,0,0,0,0
25.819,-60.222,0,0,0,1,0,0,0,0,0
25.824,-60.601,0,0,0,0,0,0,0,0,0
25.832,-60.471,0,0,0,0,0,0,0,0,0
25.858,-53.205,0,0,0,0,0,0,0,0,0
25.862,-53.15,0,0,0,0,0,0,0,0,0
25.881,-60.542,0,0,0,0,0,0,0,0,0
25.89,-52.794,0,0,0,0,0,0,0,0,0
25.892,-52.078,0,0,0,0,0,0,0,0,0
25.918,-53.483,0,0,0,0,0,0,0,0,0
25.931,-60.141,0,0,0,1,0,0,0,0,0
25.956,-61.221,0,0,0,1,0,0,0,0,0
25.964,-60.288,0,0,0,1,0,0,0,0,0
25.965,-53.497,0,0,0,1,0,0,0,0,0
25.965,-60.676,0,0,0,1,0,0,0,0,0
25.969,-53.277,0,0,0,1,0,0,0,0,0
25.969,-60.46,0,0,0,0,0,0,0,0,1
25.971,-53.814,0,0,1,0,0,0,0,0,0
25.979,-61.094,0,0,0,0,0,0,0,0,0
25.983,-53.847,0,0,0,0,0,0,0,0,0
25.988,-60.517,0,0,0,1,0,0,0,0,0
250.059,-82.275,0,0,0,1,0,0,0,0,0
250.762,-82.17,0,0,0,0,0,0,0,0,0
250.831,-81.79,0,0,0,1,0,0,0,0,0
250.866,-82.724,0,0,0,1,0,0,0,0,0
251.01,-82.082,0,0,0,0,0,0,0,0,0
251.175,-81.985,0,0,0,0,0,0,0,0,0
251.261,-60.036,0,0,0,0,0,0,0,0,0
251.279,-82.255,0,0,0,0,0,0,0,0,0
251.415,-60.049,0,0,1,0,0,0,0,0,0
251.508,-60.07,0,0,0,1,0,0,0,0,0
251.562,-59.749,0,0,0,0,0,0,0,0,0
251.6,-59.737,0,1,0,0,0,1,0,0,0
251.685,-81.812,0,0,1,0,0,0,0,0,0
251.696,-60.364,0,0,0,0,0,0,0,0,0
251.699,-60.457,0,0,0,0,0,0,0,0,0
251.703,-59.847,0,0,0,1,0,0,0,0,0
251.73,-60.293,0,0,0,0,1,0,0,0,0
251.763,-82.753,0,0,0,0,0,0,0,1,0
251.791,-59.158,0,0,0,0,0,0,0,0,0
251.823,-82.385,0,0,0,1,0,0,0,0,0
251.83,-59.445,0,0,0,0,0,0,0,0,0
251.875,-81.441,0,0,1,0,0,0,0,0,0
251.923,-60.147,0,0,0,0,0,0,0,0,0
251.975,-82.693,0,0,0,1,0,0,0,0,0
252.046,-82.873,0,0,1,0,0,0,0,0,0
252.058,-60.143,0,0,0,0,1,0,0,0,0
252.06,-59.602,0,0,0,0,0,0,0,0,0
252.061,-59.623,0,0,0,0,0,0,0,0,0
252.085,-59.076,0,0,0,0,0,0,0,0,0
252.095,-59.517,0,0,0,0,0,0,0,0,0
252.115,-59.477,0,0,0,1,0,0,0,0,0
252.144,-59.699,0,0,0,1,0,0,0,0,0
252.159,-60.377,0,0,0,1,0,0,0,0,0
252.159,-82.489,0,0,0,1,0,0,0,0,0
252.17,-82.833,0,0,0,1,0,0,0,0,0
252.181,-82.044,0,0,0,0,0,0,0,0,0
252.195,-59.674,0,0,0,0,1,0,0,0,0
252.232,-59.082,0,0,0,0,1,0,0,0,0
252.235,-82.294,0,0,0,0,1,0,0,0,0
252.242,-82.113,0,0,0,0,0,0,0,0,0
252.252,-59.465,0,0,0,0,0,0,0,0,0
252.359,-82.436,0,0,1,0,0,0,0,0,0
252.37,-59.209,0,0,0,0,0,0,0,0,0
252.372,-59.735,0,0,0,1,0,0,0,0,0
252.394,-59.947,0,0,0,0,0,0,0,0,0
252.404,-59.547,0,0,0,1,0,0,0,0,0
252.414,-59.942,0,0,0,1,0,0,0,0,0
252.428,-59.903,0,0,0,1,0,0,0,0,0
252.435,-59.941,0,0,0,1,0,0,0,0,0
252.447,-59.49,0,0,0,0,0,0,0,0,0
252.467,-59.513,0,0,0,0,0,0,0,0,0
252.491,-60.137,0,0,0,0,0,0,0,0,0
252.491,-60.686,0,0,0,1,0,0,0,0,0
252.498,-82.342,0,0,0,1,0,0,0,0,0
252.52,-59.628,0,0,0,1,0,0,0,0,0
252.547,-59.541,0,0,0,0,0,0,0,0,0
252.569,-59.137,0,0,0,1,0,0,0,0,0
252.575,-60.274,0,0,1,0,0,0,0,0,0
252.593,-59.164,0,0,0,0,0,0,0,0,0
252.616,-59.603,0,0,0,0,0,0,0,0,0
252.619,-58.979,0,0,0,0,0,0,0,0,0
252.628,-82.004,0,0,0,0,0,0,0,0,0
252.645,-59.462,0,0,0,0,0,0,0,0,0
252.671,-60.064,0,0,0,1,0,0,0,0,0
252.683,-59.588,0,0,1,0,0,0,0,0,0
252.697,-59.916,0,0,0,1,0,0,0,0,0
252.72,-81.586,0,0,0,0,0,0,0,0,0
252.742,-81.673,0,0,0,1,0,0,0,0,0
252.779,-58.994,0,0,0,0,0,0,0,0,0
252.782,-60.134,0,0,0,0,1,0,0,0,0
252.794,-82.197,0,0,0,0,0,0,0,0,0
252.801,-59.06,0,0,0,0,1,0,0,0,0
252.818,-60.134,0,0,0,0,1,0,0,0,0
252.819,-58.958,0,0,0,0,0,0,0,0,0
252.826,-59.406,0,0,0,1,0,0,0,0,0
252.831,-60.112,0,0,1,0,0,0,0,0,0
252.847,-59.821,0,0,0,0,0,0,0,0,0
252.861,-60.305,0,0,0,1,0,0,0,0,0
252.862,-59.206,0,0,0,0,0,0,0,0,0
252.864,-60.127,0,0,0,0,1,0,0,0,0
252.869,-59.418,0,0,0,1,0,0,0,0,0
252.876,-59.357,0,0,0,1,0,0,0,0,0
252.919,-59.628,0,0,0,0,0,0,0,0,0
252.926,-60.212,0,0,0,0,0,0,0,0,0
252.93,-60.504,0,0,0,0,0,0,0,0,0
252.941,-59.508,0,0,1,0,0,0,0,0,0
252.945,-59.375,0,0,0,1,0,0,0,0,0
252.948,-60.207,0,0,0,0,0,0,0,0,0
252.951,-82.41,0,0,0,0,0,0,0,0,0
252.954,-59.406,0,0,0,1,0,0,0,0,0
252.977,-59.816,0,0,0,0,0,0,0,0,0
252.992,-60.101,0,0,0,1,0,0,0,0,0
253.016,-60.113,0,0,0,0,0,0,0,0,0
253.021,-81.376,0,0,0,0,0,0,0,0,0
253.023,-59.889,0,0,1,0,0,0,0,0,0
253.05,-59.764,0,0,0,1,0,0,0,0,0
253.059,-59.678,0,0,0,1,0,0,0,0,0
253.063,-59.669,0,0,0,0,0,0,0,0,0
253.068,-81.426,0,0,0,1,0,0,0,0,0
253.074,-59.318,0,0,0,1,0,0,0,0,0
253.075,-59.09,0,0,0,0,0,0,0,0,0
253.102,-59.57,0,0,1,0,0,0,0,0,0
253.103,-59.617,0,0,0,0,0,0,0,0,0
253.127,-59.732,0,0,0,0,0,0,0,0,0
253.135,-82.901,0,0,0,1,0,0,0,0,0
253.136,-59.638,0,0,0,1,0,0,0,0,0
253.137,-60.354,0,0,0,1,0,0,0,0,0
253.139,-59.341,0,0,0,1,0,0,0,0,0
253.142,-59.714,0,0,0,1,0,0,0,0,0
253.182,-59.999,0,0,0,1,0,0,0,0,0
253.194,-82.646,0,0,0,0,0,0,0,0,0
253.196,-59.215,0,0,0,0,0,0,0,0,0
253.196,-60.634,0,1,0,0,0,0,0,0,0
253.219,-60.273,0,0,0,1,0,0,0,0,0
253.228,-83.141,0,0,0,0,0,0,0,0,0
253.247,-59.129,0,0,1,0,0,0,0,0,0
253.259,-59.699,0,0,0,0,0,0,0,0,0
253.27,-60.535,0,0,0,1,0,0,0,0,0
253.285,-59.695,0,0,0,0,0,0,0,0,0
253.324,-59.239,0,0,0,0,0,0,0,0,0
253.339,-59.419,0,0,1,0,0,0,0,0,0
253.355,-82.649,0,0,0,1,0,0,0,0,0
253.359,-82.176,0,0,0,0,0,0,0,0,0
253.366,-59.743,0,0,0,0,0,0,0,0,0
253.368,-60.151,0,0,0,0,0,0,0,0,0
253.37,-60.005,0,0,0,0,0,0,0,0,0
253.379,-59.799,0,0,0,0,0,0,0,0,0
253.381,-59.065,0,0,0,0,0,0,0,0,0
253.398,-82.536,0,0,0,1,0,0,0,0,0
253.399,-59.56,0,0,1,0,0,0,0,0,0
253.413,-59.702,0,0,0,0,0,0,0,0,0
253.425,-59.574,0,0,0,0,0,0,0,0,0
253.457,-59.0,0,0,1,0,0,0,0,0,0
253.472,-82.226,0,0,1,0,0,0,0,0,0
253.506,-81.65,0,0,0,0,0,0,0,0,0
253.524,-59.524,0,0,0,0,0,0,0,0,0
253.534,-58.945,0,0,0,1,0,0,0,0,0
253.548,-82.66,0,1,0,0,0,0,0,0,0
253.592,-81.747,0,0,0,0,0,0,0,0,0
253.608,-59.314,0,0,0,1,0,0,0,0,0
253.621,-59.818,0,0,0,0,0,0,0,0,0
253.628,-59.219,0,0,1,0,0,0,0,0,0
253.634,-82.986,0,0,1,0,0,0,0,0,0
253.642,-59.266,0,0,0,0,1,0,0,0,0
253.643,-59.376,0,0,0,0,1,0,0,0,0
253.652,-59.086,0,0,0,0,0,0,0,0,0
253.655,-59.947,0,0,1,0,0,0,0,0,0
253.659,-60.027,0,0,1,0,0,0,0,0,0
253.706,-60.227,0,0,0,1,0,0,0,0,0
253.715,-59.597,0,0,0,0,0,0,0,0,0
253.729,-59.476,0,0,0,0,0,0,0,0,0
253.759,-60.046,0,0,0,0,0,0,0,0,0
253.764,-81.84,0,0,0,0,0,0,0,0,0
253.775,-59.68,0,0,0,0,0,0,0,0,0
253.777,-59.559,0,0,0,0,0,0,0,0,0
253.781,-60.035,0,0,0,0,0,0,0,0,0
253.786,-59.549,0,0,0,0,0,0,0,0,0
253.787,-59.73,0,0,0,0,0,0,0,0,0
253.798,-59.439,0,0,0,0,0,0,0,0,0
253.821,-60.57,0,0,0,1,0,0,0,0,0
253.85,-59.821,0,0,0,1,0,0,0,0,0
253.85,-59.983,0,0,1,0,0,0,0,0,0
253.855,-59.716,0,0,0,1,0,0,0,0,0
253.856,-59.077,0,0,0,1,0,0,0,0,0
253.86,-59.737,0,0,0,0,1,0,0,0,0
253.906,-60.004,0,0,0,1,0,0,0,0,0
253.923,-59.223,0,0,0,0,0,0,0,0,0
253.999,-59.41,0,0,0,0,0,0,0,0,0
254.036,-82.512,0,0,0,1,0,0,0,0,0
254.054,-59.114,0,0,0,0,0,0,0,0,0
254.06,-59.874,0,0,0,1,0,0,0,0,0
254.1,-60.573,0,0,0,0,0,0,0,0,0
254.115,-59.921,0,0,1,0,0,0,0,0,0
254.127,-59.515,0,0,0,0,1,0,0,0,0
254.131,-59.834,0,0,1,0,0,0,0,0,0
254.188,-59.517,0,0,0,1,0,0,0,0,0
254.234,-60.116,0,0,0,0,0,0,0,0,0
254.236,-59.316,0,0,0,0,0,0,0,0,0
254.241,-60.396,0,0,0,1,0,0,0,0,0
254.268,-60.389,0,0,0,0,0,0,0,0,0
254.295,-82.596,0,0,0,1,0,0,0,0,0
254.309,-82.362,0,0,0,0,0,0,0,0,0
254.389,-60.361,0,0,0,0,1,0,0,0,0
254.391,-60.142,0,0,0,0,0,0,0,0,0
254.4,-60.521,0,0,0,1,0,0,0,0,0
254.402,-60.014,0,0,1,0,0,0,0,0,0
254.419,-59.887,0,0,0,1,0,0,0,0,0
254.423,-81.66,0,0,0,0,0,0,0,0,0
254.435,-59.157,0,0,1,0,0,0,0,0,0
254.471,-59.558,0,0,0,0,0,0,0,0,0
254.484,-60.633,0,0,0,0,1,0,0,0,0
254.523,-81.855,0,0,0,1,0,0,0,0,0
254.55,-81.696,0,0,1,0,0,0,0,0,0
254.552,-81.937,0,0,0,0,0,0,0,0,0
254.662,-82.524,0,0,1,0,0,0,0,0,0
254.671,-82.1,0,0,0,0,0,0,0,0,0
254.674,-59.789,0,0,0,0,0,0,1,0,0
254.676,-59.801,0,0,0,1,0,0,0,0,0
254.718,-59.299,0,0,0,0,0,0,0,0,0
254.773,-81.581,0,0,0,0,0,0,0,0,0
254.795,-59.645,0,0,0,0,0,0,0,0,0
254.804,-58.94,0,0,0,1,0,0,0,0,0
254.853,-82.798,0,0,0,0,0,0,0,0,0
254.878,-59.77,0,0,0,1,0,0,0,0,0
254.952,-59.185,0,0,0,1,0,0,0,0,0
254.962,-82.124,0,0,0,1,0,0,0,0,0
255.067,-82.13,0,0,0,1,0,0,0,0,0
255.086,-82.296,0,0,0,0,1,0,0,0,0
255.129,-82.352,0,0,0,1,0,0,0,0,0
255.159,-59.442,0,0,0,0,0,0,0,0,0
255.189,-81.548,0,0,0,0,1,0,0,0,0
255.338,-82.194,0,0,0,1,0,0,0,0,0
255.368,-82.312,0,0,0,1,0,0,0,0,0
255.419,-82.173,0,0,0,0,0,0,0,0,0
255.427,-81.451,0,0,0,0,0,0,0,0,0
255.51,-82.74,0,0,0,1,0,0,0,0,0
255.512,-82.593,0,0,0,1,0,0,0,0,0
255.525,-81.965,0,0,0,1,0,0,0,0,0
255.554,-81.771,0,0,0,0,0,0,0,0,0
255.575,-81.643,0,0,0,0,0,0,0,0,0
255.584,-81.262,0,0,0,0,0,0,0,0,0
255.591,-81.999,0,0,0,0,0,0,0,0,0
255.595,-81.607,0,0,1,0,0,0,0,0,0
255.649,-82.788,0,0,0,0,0,0,0,0,0
255.659,-82.816,0,0,0,0,0,0,0,0,0
255.731,-82.919,0,0,0,0,0,0,0,0,0
255.785,-81.848,0,0,0,1,0,0,0,0,0
255.953,-81.666,0,0,0,1,0,0,0,0,0
256.101,-82.395,0,0,0,0,1,0,0,0,0
256.163,-82.158,0,0,0,1,0,0,0,0,0
256.266,-81.403,0,0,0,0,0,0,0,0,0
256.289,-82.459,0,0,0,0,0,0,0,0,0
256.452,-83.111,0,0,0,0,0,0,0,0,0
256.557,-81.72,0,0,0,0,0,0,0,0,0
256.567,-82.246,0,0,0,0,0,0,0,0,0
256.592,-82.332,0,0,0,1,0,0,0,0,0
256.613,-82.658,0,0,0,0,0,0,0,0,0
256.623,-82.12,0,0,0,0,0,0,0,0,0
256.626,-81.981,0,0,1,0,0,0,0,0,0
256.687,-82.07,0,0,0,0,0,0,0,0,0
256.752,-82.098,0,0,0,1,0,0,0,0,0
256.869,-82.181,0,0,0,0,0,0,0,0,0
257.0,-82.552,0,0,0,0,0,0,0,0,0
257.128,-82.102,0,0,1,0,0,0,0,0,0
257.183,-82.446,0,0,0,0,0,0,0,0,0
257.271,-82.124,0,0,0,1,0,0,0,0,0
257.405,-82.586,0,0,0,1,0,0,0,0,0
257.482,-81.819,0,0,0,0,0,0,0,0,0
257.515,-81.829,0,0,0,1,0,0,0,0,0
257.631,-81.635,0,0,0,0,0,0,0,0,0
257.633,-81.615,0,0,0,0,0,0,0,0,0
257.676,-82.006,0,0,0,0,0,0,0,0,0
257.773,-82.756,0,0,0,0,1,0,0,0,0
257.798,-82.531,0,0,0,0,0,0,0,0,0
257.848,-82.201,0,0,0,0,0,0,0,0,0
257.868,-82.211,0,0,0,0,0,0,0,0,0
257.88,-82.444,0,0,0,0,0,0,0,0,0
257.916,-82.523,0,0,0,0,0,0,0,0,0
258.11,-81.632,0,0,0,0,0,0,0,0,0
258.177,-82.172,0,0,0,0,0,0,0,0,0
258.178,-82.42,0,0,0,0,0,0,0,0,0
258.245,-82.596,0,0,1,0,0,0,0,0,0
258.252,-81.715,0,0,1,0,0,0,0,0,0
258.263,-82.307,0,0,0,0,0,0,0,0,0
258.316,-82.438,0,0,0,1,0,0,0,0,0
258.384,-82.353,0,0,0,0,0,0,0,0,0
258.385,-81.235,0,0,0,0,0,0,0,0,0
258.388,-82.459,0,0,0,0,0,0,0,0,0
258.396,-81.902,0,0,0,1,0,0,0,0,0
258.433,-82.95,0,0,0,0,0,0,0,0,0
258.466,-82.713,0,0,0,0,0,0,0,0,0
258.531,-82.172,0,0,0,0,0,0,0,0,0
258.54,-82.064,0,0,0,0,0,0,0,0,0
258.567,-82.292,0,0,0,0,0,0,0,0,0
258.574,-82.784,0,0,0,0,0,0,0,0,0
258.578,-82.158,0,0,0,0,0,0,0,0,0
258.579,-82.526,0,0,0,0,0,0,0,0,0
